time,Gli2,Hif1a,Rel,Aanat,Clock,Per1,Per2,Tef-1,Fos,Nfkb1,Arid3A,Atf1,Bach1,E2F6,Egr1,Stat3,Hdac1,Mafk,Mxi1,Phf8,Polr2A,Rcor1,Srebf1,Zmiz1
180,2.610146627,76.35072834,0.884041605,20.91567106,8.43557837,10.39746213,1.395839841,37.46187354,7.47152787,15.30330834,3.035449371,26.09951195,0.268623687,21.90223724,6.7449698,20.93899335,72.38669217,4.469785658,34.66776028,6.446981247,19.88285541,15.73803424,29.91683739,20.76826008
181,0.743924015,113.2830517,0.782099829,13.39356554,9.72326981,5.488250415,1.789027467,26.12974991,6.923646825,10.47839578,1.097995555,39.20621843,0.121229241,23.8405387,6.168554309,19.08676091,62.63679636,4.489973568,32.20031336,5.644306222,10.05835955,21.16973673,18.16951602,16.12194138
182,1.708455815,101.8348454,0.822944137,15.66606929,8.175621055,9.173520288,2.678303927,36.71560426,7.730703046,16.37714179,2.185117154,26.54592262,0.215435182,26.34157985,4.979469335,22.36891517,67.75778111,4.882905593,32.18784254,6.031748736,13.93533062,14.65650377,20.976076,15.90908603
183,3.514858936,151.4914609,1.896236609,19.15835393,18.20288498,6.976830053,2.050676769,40.02935896,20.31264408,28.12865418,3.071793698,20.71062053,2.311399893,25.86614427,5.879848054,36.81259883,57.19134519,4.631620648,39.3623576,18.92256853,58.32703839,16.01178915,37.27163152,42.65347223
184,1.802312428,96.13252576,0.48016409,15.8017387,8.290018477,8.487884566,1.47882112,39.23572391,10.46317288,16.48778657,2.587919894,29.18606287,0.176765898,27.0821735,3.716573603,22.98427733,76.63813034,4.719382161,36.24150928,6.418443416,15.54717421,15.15138789,25.11584343,17.764914
185,1.529754051,85.7898228,0.825289347,15.92943434,7.771569602,7.57619289,1.908502426,32.71090395,13.24467925,15.57575315,2.211448332,28.00849643,0.120027291,23.00679791,4.113849132,21.84618683,70.35990866,4.622729741,31.33011763,6.019715966,11.85564871,17.35662269,23.05599775,16.6911356
186,1.736878119,138.0001241,1.214669848,16.63371034,11.66563336,6.694226686,2.177529974,31.85366533,21.31023203,16.80281321,2.330165063,28.74192452,0.766567256,26.22496126,3.508045245,23.21915715,69.44984928,4.586748174,35.39488565,9.45586736,22.81602918,17.48582895,28.41112579,17.4909343
187,1.745854023,96.64487985,1.152813858,18.84274504,9.564183525,11.14044061,2.882787492,43.09119112,13.08718414,18.5516606,2.652907903,30.92592221,0.722370704,26.00204716,2.746347255,27.69781033,66.76326151,6.122344345,38.59556055,8.863789531,19.82719004,16.68455389,32.00043584,20.29280517
188,1.326625281,97.20180624,0.961392219,16.44120027,7.286738562,8.747795943,2.354022795,36.50067573,10.27273233,14.13407374,2.068726582,29.71078061,0.29712097,27.95764531,3.161297879,20.65237039,66.06608674,4.431975724,35.17055128,5.816159168,13.75275769,15.06472345,20.59135217,16.2003396
189,2.844357477,129.2715019,1.919777088,8.095307791,19.85666669,16.77292193,10.67312368,38.31853564,4.276910567,19.14416748,2.988528934,28.72291603,1.355391591,29.46235452,4.253269541,33.84928269,49.53543002,5.983488367,54.82743676,13.37537236,43.00259323,17.3317095,28.24368011,21.94318221
190,2.136717121,95.6164205,1.468260613,13.2857605,9.116858536,9.709578587,2.476424711,36.81843905,10.92658147,19.05113841,2.979304757,22.12766318,0.720693645,25.09766646,4.87577102,25.67403065,66.16031747,4.912705643,33.76579489,9.377805991,25.04875709,15.88233923,26.41897049,18.91174838
191,3.352557729,153.6187381,1.976146528,21.52507431,16.58502846,7.423361001,2.2758319,31.81391792,19.36349996,25.74715484,2.313119491,23.64382212,2.449632551,24.70625449,5.682210464,37.01927609,56.6888601,5.648267581,39.38206472,16.01959523,46.43883649,14.13128717,45.34220309,35.507569
192,6.69775483,151.5599145,1.096521793,51.58372864,13.67054261,12.34297901,2.684895138,32.91170454,16.10753595,25.60347186,3.555942756,28.7846299,1.79969376,25.24877634,5.503190643,36.44834539,66.98807109,6.260046024,47.41347111,11.11005653,28.54674808,20.82874222,42.98246442,31.30158705
193,3.622960803,189.4747279,2.311300923,20.26077206,18.70788435,7.511907937,2.532354078,35.00710007,15.18627222,27.06845876,3.096685176,22.86588442,2.28543959,24.9739434,4.129455824,39.44625689,54.92426927,4.3486727,36.18575291,17.15564041,68.34908302,16.24164629,40.81444061,48.47264145
194,3.294557496,140.7496945,1.703101629,10.07814265,13.95934487,9.393401579,3.360511678,38.22401705,15.9033383,20.50560531,2.939441441,26.21978786,0.960470455,28.1644848,5.020393049,25.84063672,59.95793893,5.116497328,35.46535526,11.58048714,28.14905407,20.59753584,28.82236723,24.27353499
195,1.40336225,72.46949658,1.022411303,15.02683705,7.546555946,8.622019635,1.869651334,32.45964775,7.698199773,14.80731188,1.763910375,22.12768032,0.196928144,20.88717366,7.662564821,21.74320673,69.04067502,4.616080246,31.81035782,5.864664838,17.84523567,17.91908842,22.86586921,19.7422205
196,1.034777249,44.3908105,0.627251187,25.91394264,4.612716927,7.823831554,1.587055053,59.13428272,2.46874067,7.696401272,0.825112421,15.64940485,0.020525691,14.37904557,5.15508292,16.39777392,60.83275495,3.162104851,24.77237649,3.255317504,20.66345726,12.5491943,16.6055382,16.2499763
197,4.379456482,150.1708883,2.418094319,20.08699823,20.593316,7.751757042,3.690245531,33.185145,14.2158786,27.93875725,3.411572996,21.17249667,2.423291277,24.56023619,5.336739313,37.11944979,57.55204834,5.259012314,35.81620949,22.78718049,65.11361973,19.11008633,31.69943544,44.55989932
198,1.068109692,59.6729343,0.720295159,15.48765843,6.797901866,7.801863347,2.857819862,42.4214188,4.011713126,11.60330622,1.31598104,24.8737135,0.052378646,24.22263846,6.215454287,18.97091744,63.85183654,4.480928801,33.00225399,4.343014227,15.30713243,18.42936041,18.46186059,17.95214358
199,4.553223596,150.370418,2.44942718,19.32236917,19.67417596,7.235243021,2.291924674,32.41832549,18.16359369,26.53006059,3.899738301,22.36872532,2.198487528,22.81688878,3.640937672,42.39533616,55.74196425,5.362280955,33.55366031,16.16249341,63.39069611,18.30474521,36.19771298,49.62253762
200,3.681598421,166.2854931,2.074843554,6.570265984,19.88492703,10.17497428,3.498528121,33.81116449,9.706977334,23.5585444,4.562677702,28.96291268,1.981317102,27.70719098,6.741222753,33.53691449,58.26791318,4.215865312,39.5737704,16.0129719,48.72568721,20.48895469,29.22320496,33.03094753
201,4.349556484,130.5558095,2.400003486,18.23393536,18.35586061,7.162829505,2.477497192,34.16549849,12.88084713,24.98298319,3.762966204,24.5832068,2.39891439,23.76905869,8.710695195,37.64144417,60.19449719,6.380404523,31.48710368,15.27446663,60.42402119,14.3406156,33.68102462,43.35821577
202,1.384617181,136.1555284,1.032874004,8.815220025,8.720440559,6.305093955,2.359693932,29.57997887,17.29899131,14.25421086,1.320944355,34.60141303,0.162959382,28.43755497,3.692253499,21.07109953,66.29938949,3.579356105,44.12666438,7.063266523,9.976340668,17.27817299,19.44785803,15.84556065
203,2.7348275,133.4648088,1.536891937,9.663478105,13.66482549,8.138917272,3.42716917,38.29197827,13.35325997,18.15408878,3.160899196,29.44580553,1.42254747,28.14582008,4.544177704,22.80080042,64.38233666,4.202027743,36.27592622,11.62244034,23.05904328,18.08709261,23.62353156,20.39190499
204,0.647777701,32.30739314,0.473858414,0.533135896,9.409251417,12.18702047,7.312111393,52.98722799,5.058416199,8.081394168,1.457329834,14.58770116,1.162963661,25.15437299,8.865164235,14.99535009,17.4909156,6.791224126,23.51156448,5.2420587,9.874475848,5.390769586,12.292539,11.12543309
205,1.856768097,97.80863817,0.602713991,10.48087908,8.231797171,8.199291956,1.874239364,39.25878852,8.647219935,15.4308501,2.431361179,27.66719743,0.284007658,26.11138308,3.435585284,20.25674355,64.9848024,3.613822958,37.06654218,6.354726124,14.21968162,16.54113283,21.21580428,18.01649973
206,2.788323143,195.9788025,3.249745457,12.71697624,22.47132869,6.337251948,2.649804472,35.95678588,16.20478849,27.87404335,3.154186907,20.73585775,2.130997941,23.49483049,4.694788771,33.77445482,56.60832257,3.397949823,36.76181474,20.99181823,71.05044202,16.71725229,30.61045205,41.75876997
207,3.417483874,198.4763629,2.195903732,11.47385641,21.07194142,6.270700323,2.627296827,38.58243227,17.53521191,25.01666962,3.147013794,23.97899237,2.435675143,25.82610424,4.322015246,35.72623232,58.91525862,4.064899055,36.90700422,20.08964092,63.07333025,17.16696967,25.85892943,44.12733475
208,3.858098364,157.3352971,2.820710493,6.940900884,20.92036529,12.54936276,4.525538455,44.43187854,9.578069806,22.68329396,3.723779655,27.43900999,2.702089556,30.56699701,4.476566101,34.46209641,57.00972336,3.866501077,37.63927839,17.14921209,50.83621126,18.15064041,29.70501432,33.5706535
209,1.882639094,60.37552711,1.326010787,11.1225054,8.1540619,8.596218912,1.787473527,32.83150959,7.542404326,17.26998749,2.422624993,27.41550471,0.235421252,24.99085417,7.195395492,20.78452905,77.96134935,4.852101893,31.85051823,5.679563342,18.62668578,14.34360695,26.5504962,19.038482
210,0.97138924,54.18041414,1.635352878,10.83884807,6.230058531,5.719090331,1.524346421,41.49735158,30.8849569,8.406150644,2.879146713,14.50630313,0.218921086,18.8464204,3.573029922,15.95617308,66.50582965,3.830249935,19.1596078,3.472027606,20.46713803,13.07842425,10.94699216,22.79757432
211,1.511792103,90.1541858,0.780892686,8.473403728,7.766552624,8.104217912,2.124510622,35.58713069,11.88785027,14.9629578,2.398957644,24.20231929,0.212944484,25.11471434,5.315448085,23.75773706,67.36440471,3.445047254,38.76749014,6.169882387,11.17856514,17.64825547,13.22792887,17.51551064
212,1.454540647,63.65260356,1.138442791,21.62818007,7.579373724,5.9008796,1.410363034,43.39041033,7.095437069,12.84439603,1.604523446,24.94641914,0.119743507,22.54972852,3.816719089,21.46406875,73.80378165,4.280766251,32.5711011,5.656574875,15.8106787,15.47138131,19.79669322,18.55927762
213,1.889448876,80.73008807,1.552296938,10.85147521,7.44819066,9.108035513,2.069371352,40.4211212,6.53221661,17.11996947,2.583956987,25.20956522,0.287845041,23.80512902,5.83260283,23.82712699,72.72163626,4.939962481,36.43524395,6.473174053,18.47087153,17.47675801,28.36019089,19.59995068
214,1.250118683,131.9623983,1.348856871,11.66378304,8.871608786,5.278735636,2.585189603,31.00991443,10.19555349,15.18896972,1.70158525,30.40829427,0.394097909,25.01267808,3.795699242,22.17045315,71.12655537,4.620645263,31.12371784,6.447660738,10.7631286,14.47574027,19.70017517,15.73811553
215,2.891196928,95.39875461,1.416608373,8.382812293,11.09570373,10.25078284,2.546133099,28.73124267,19.50641448,20.50605759,3.436178154,23.21305123,0.99122967,25.76697813,4.95991078,29.39729883,69.51277943,4.860898796,35.65645693,11.41073021,31.18025086,16.7247284,36.41195604,24.42555244
216,1.887023615,73.18901486,1.136002767,11.05074803,7.668693615,9.320760585,2.273395712,45.63721457,10.09077541,16.84339173,2.160627761,22.10590334,0.243058743,27.41708764,4.134447032,21.4821036,71.46166046,5.067989659,33.44382891,7.065225185,20.29979618,14.53469988,27.45834248,20.65709941
217,3.490799266,172.1915639,2.213092526,8.274262499,16.27530406,12.0186098,3.30864383,47.26462929,6.068139646,22.31069665,3.887813007,26.01013228,1.190744619,26.43640449,4.500562148,33.22493388,54.34272836,3.189788152,38.07425809,15.37992907,43.51849759,20.98629053,27.95797428,32.28583026
218,4.703712055,139.0005896,3.294962346,9.063143978,23.77384934,6.825663475,2.889994099,35.32650759,11.12041668,25.42031991,3.962354965,22.11695613,2.824288509,25.67740703,4.644308425,36.34780744,49.39103782,4.442802543,30.04949169,18.38981507,72.83688022,13.02217722,28.32185054,55.45132443
219,0.887086032,41.3088028,0.797625661,25.54373364,3.9210766,10.27902888,1.660076509,47.74947795,4.939958246,9.523972247,1.154153134,13.24681064,0.062642148,17.59375119,5.376557586,21.19609134,56.89332885,3.522821539,25.2647522,3.573067544,17.79489131,9.781202868,22.41049343,15.82264449
220,0.581682812,44.28216755,0.228227598,19.72053571,4.453212561,6.468327493,1.862760268,43.2459227,2.160908882,6.861586582,0.486467785,13.96030111,0.056012597,14.34544285,4.474135916,17.13588266,52.78983826,5.116353659,24.54492529,3.033877361,17.94839028,10.09459468,15.49966435,15.30080914
221,0.666666712,36.28462654,0.388822747,22.78305552,4.286586057,6.373946615,1.523286903,45.21981464,3.695896019,7.304657865,0.648813845,16.9556003,0.031808849,16.34796016,3.811208269,17.5266156,50.08114361,3.373864223,26.73281771,3.550827733,20.32661668,9.990728102,14.12640821,16.11023973
222,0.582530592,53.51975169,1.154799068,0.155911087,15.60284465,31.57254795,22.47429375,106.3205325,3.877396457,14.47911156,4.243753753,11.23481468,1.619518541,28.21961761,8.069626258,29.41093949,22.02342171,3.819724792,46.56524808,12.4324965,27.50496083,10.60050262,9.434832998,43.74940035
223,2.205029984,88.19791473,0.962824486,16.45429127,8.199080424,11.97332341,3.955066408,46.50636908,7.846169662,17.4006794,2.740465713,24.41779549,0.758649033,27.66322728,5.702634415,25.37096079,71.44339208,6.680474977,41.01112143,8.346590335,19.97194688,14.19370951,32.55098603,15.45205939
224,1.010497514,61.0468104,1.09421761,20.31313585,7.299624541,3.912070212,2.571604652,44.76206521,12.1885788,9.661639865,0.428386775,28.93598469,0,22.91223664,3.845243492,14.80879292,56.02440827,3.556576603,33.08241351,6.351274672,18.06794903,18.67227059,15.81478405,16.90622333
225,2.058171927,106.8653454,1.115946043,10.94835851,9.234071412,7.610151182,2.060727614,45.50180859,9.861620096,15.39578327,2.378642216,25.7806827,0.40169106,27.6743629,4.585718212,21.82798524,66.13562615,3.410280478,42.03889202,7.722071074,17.8757008,17.22630406,22.61004816,19.38451699
226,2.955348411,112.6176135,1.518462307,4.286568236,14.17653082,14.93523373,12.74907522,60.02714312,11.99375858,21.10907555,3.114708619,30.6526582,1.931095424,25.10060089,6.83043421,35.45276541,61.32671616,7.690297891,44.24724941,11.00070341,29.76324546,16.04256713,23.92383509,22.90634901
227,1.323341089,78.90125921,0.603515414,14.61111194,6.874279332,7.632900191,1.599487093,42.83456352,5.698937462,12.69151363,2.009783122,25.34626581,0.188512983,23.39751949,4.017856104,17.44622703,74.62095506,4.231401208,35.79035808,5.58613715,10.79302375,13.51097152,18.77627565,18.36329892
228,2.532712236,134.7736835,1.83652794,5.058226611,14.12217648,14.19401599,10.32025173,43.53987326,10.80141946,20.04542219,2.818486521,28.58334089,1.496418856,30.67314051,6.044347899,29.643502,51.04012665,6.734815278,56.98024305,13.56445933,33.90424609,18.45783846,27.92557716,21.86410935
229,2.021115885,65.62438773,0.84689312,15.86471122,6.916241363,9.116546122,2.883690843,37.64305652,15.95852564,18.75689725,2.746414595,21.48069085,0.311772218,24.85473983,4.609547257,23.83799486,72.06017634,5.3839349,38.31034292,6.631382238,17.32183843,15.96758134,35.41889391,19.18601451
230,1.625688598,97.86796414,0.79013083,12.5878509,7.443789082,9.947569575,4.070888482,53.06782856,9.505437982,18.01522819,2.367456415,27.68720243,0.439545881,25.66687304,4.289425901,25.91978865,70.32085771,4.882082481,45.0353117,7.165316068,14.78995815,14.44405389,18.6470876,16.05583673
231,3.448810699,170.9208483,2.259648444,34.43491236,19.21219011,7.71319965,2.111616244,36.33452474,14.91480528,23.99279999,3.399328382,22.43266277,2.572273011,22.15046439,6.457071,37.4078787,53.23879556,4.150307922,40.31005435,17.32152301,60.75865418,13.961292,28.26346528,40.12704473
232,2.083643589,174.0974258,1.342218577,14.14482697,13.4310921,9.550890156,4.541756964,53.05707605,13.45597353,20.15960688,3.133413517,32.72672769,1.226148557,29.39232377,4.996869639,28.86795499,65.17161222,5.638671238,43.3901238,12.26155335,27.50359489,19.65731462,27.3790396,21.38610524
233,2.88601401,119.4185199,1.088797273,10.97600668,9.336792075,13.3904048,4.26556995,45.16638662,25.59050457,19.95630781,3.44800788,26.08617968,0.97979677,27.60495862,5.520863106,26.37456484,76.22393448,4.711672434,48.49545927,9.467327524,27.70999092,16.05975978,34.06769335,24.89262766
234,2.517870431,126.4869691,1.017505438,12.19202025,8.346212856,12.44320694,3.807199904,41.02290826,15.69769481,19.50756109,3.048735328,25.51531076,0.649273437,29.62676141,4.128455171,23.7324871,71.23297399,4.885468691,39.91999186,9.755333387,22.51230782,16.67467481,30.88272396,18.98577875
235,4.510611826,158.888441,2.068830996,12.33414569,19.96202625,6.626143696,2.814945919,38.52881166,24.4823291,25.9117021,3.180985595,26.51736424,2.563842633,27.80040361,5.478904242,38.76941769,62.80722656,4.386329057,39.11092228,16.78506996,53.43714668,16.48865277,32.97760992,45.10755418
236,4.397115088,154.2709626,2.284788338,16.0673972,21.71032483,7.087022006,2.706002653,44.39870929,11.79572696,24.69615735,3.397528574,23.47050758,2.262474337,24.11554026,6.538829999,34.31611017,59.25711977,4.254472308,34.04381156,16.4650089,66.94584207,17.91027824,30.16256587,46.88003638
237,3.681605503,152.2199385,2.710817281,8.633642081,19.16170817,14.53928568,6.637588223,48.74777678,7.781280469,22.88104976,4.343110516,28.94316866,2.354139927,31.33559911,3.458973537,31.54920581,60.99442625,4.8141939,39.96576221,16.49885005,45.29529878,16.64659763,23.21885175,30.84733152
238,1.138168182,35.07053075,0.826581658,6.430169397,5.007530548,16.22570783,7.071713287,46.18940914,9.251204764,15.62417099,1.423871495,19.62997496,0.193203066,22.42257354,4.206851697,21.33495901,63.98458755,7.401510832,53.77710926,4.214545984,11.12650284,12.76184608,20.12311648,13.03514878
239,3.148840352,115.0684726,1.051406613,9.084923046,9.698270406,17.17654824,5.066106705,48.79023145,23.12224915,21.60679053,3.852821673,23.59408778,1.209105109,27.10918627,4.077019893,27.81037655,69.75735398,5.146242123,41.9810111,9.928560596,28.40638463,14.35337805,34.75605834,22.41389577
240,1.571824255,77.77976891,1.051477732,16.53434226,7.362031761,12.35101767,2.373934701,51.95376567,6.32474774,16.2885135,3.037522886,22.96839561,0.2125185,25.29643122,6.057981946,21.88064314,64.40102627,4.577769014,41.14506561,7.21739813,19.55529745,15.93390964,26.84726189,19.3914734
241,3.620531336,194.9523065,1.864462065,13.02570316,20.67159714,8.344459408,2.472838326,43.17184167,8.47218625,24.30786734,3.482074075,23.83831813,1.961075503,26.6602099,3.313653712,35.52499197,57.38620768,4.198522192,40.16703335,16.04618421,57.66741139,20.3051867,31.94919454,43.20163564
242,2.639593071,115.3290914,0.822279213,29.01583349,11.81384019,7.499543112,2.642583292,29.28793969,18.61030639,26.06201263,3.086556292,25.84410272,0.78888306,24.40135483,8.348773047,20.85680128,67.67012055,5.777716136,49.74058461,10.12760055,26.35272179,16.95689939,37.06829974,26.69117134
243,2.573947197,124.2460554,1.785892711,21.84805747,14.42401353,10.49953798,6.391959002,41.8708218,8.809847438,22.46031078,2.277322447,24.58670027,1.431188427,31.70674957,4.122097018,29.3416414,61.65436917,5.877923334,47.93420955,10.22416828,29.00609276,16.10625817,33.87727078,21.01748736
244,3.617282367,172.2133546,2.419940351,10.88066309,22.31614788,7.938838305,2.235600177,34.65208757,11.15331773,25.39112912,3.107034453,24.123351,2.506418245,28.00343613,3.979846796,30.66139211,59.88283724,4.130194929,38.49594754,18.35039206,71.06157595,16.77407658,28.68141047,42.5674853
245,3.94500393,195.3517824,2.679400065,25.73355575,16.55853413,15.12024096,6.560661407,45.98272494,11.90450597,25.55222794,4.695009488,21.32225105,1.987714823,32.30171388,4.545563688,33.21422178,68.93411066,5.297559331,44.39818245,17.2821868,43.713156,16.19640979,46.01822241,34.45678683
246,4.020489441,168.9520693,2.076520435,36.70088957,19.43273917,12.93942781,3.166242374,50.61326407,10.09332205,22.71330338,3.255777029,22.19454658,1.779066971,34.13101957,4.88920144,33.47346848,62.30462915,3.334993878,43.28051442,17.85125888,44.08559098,17.95065562,33.96308044,29.15648568
247,4.020297155,154.2889949,3.301762262,25.97796222,18.91335333,13.15604116,5.552320375,44.09943587,15.43010141,26.46292627,3.938347366,22.95002691,2.384427162,32.32400078,5.343856934,39.00266453,58.55147736,4.317407664,37.87361003,18.86671093,49.99866874,17.95469491,42.5307746,35.96298593
248,3.816430664,187.6161528,2.745242667,9.142432864,19.72629212,10.00057529,2.584723179,38.40664298,11.99880585,24.57490271,3.534779251,25.84706115,2.232997482,25.70711381,3.134413079,38.99261344,55.85466438,4.793906882,46.85815864,14.55438575,57.77512066,17.76924027,35.63377154,46.08617849
249,4.007902838,165.278972,2.036448945,35.90443975,19.60700365,10.40339528,2.749830614,44.75232592,6.938687333,22.57780536,3.910274776,24.17889073,2.351971964,29.64374297,4.041897634,32.2099586,65.36721006,3.740924784,40.42441834,16.65484703,45.25830449,16.02445101,30.70893162,28.29889852
250,4.343293328,144.916705,2.542262814,22.99258067,15.79985753,11.9970882,3.928044956,47.92443778,14.56865962,23.93796846,4.129883974,24.59823967,2.300283305,30.57757185,5.092354298,31.84552104,73.12217133,5.677664313,42.89682508,14.89226019,44.48221463,18.13158489,34.227882,33.19918427
251,4.424691188,176.1288836,2.652314888,35.71379424,19.51139586,13.32590077,2.857510406,44.55149956,6.893681866,21.14552213,3.799096122,25.30481694,2.516977689,30.34466685,4.01965524,33.53081878,61.81609116,4.543731274,47.72150102,15.42648553,49.4739815,18.64520934,32.64518203,32.50426003
252,3.312888421,152.3669973,2.680007434,33.05381176,16.57868318,12.44377972,4.799679623,45.53260093,11.45702836,24.47383643,4.287641058,24.37305529,2.399858255,26.45606796,5.488681143,34.74410868,71.75695579,5.113689144,43.12692097,15.54099156,42.16103151,16.66504407,39.1988753,30.44034392
253,3.76426744,151.5372217,2.051303418,25.03622862,16.29025437,21.27012675,10.17103133,57.58008201,7.494680379,25.13202189,4.077537231,25.60015497,2.29568499,31.91989725,4.222408198,36.16047671,61.88629329,6.973345864,42.61823074,15.59902288,44.69371822,19.24038044,34.28595247,31.60540285
254,3.474322046,147.15183,3.466571782,32.05439731,17.49017475,8.246565046,4.404433289,57.43055715,22.36044582,23.93608613,4.389217905,28.09850073,3.126125271,30.49967527,3.624330546,40.82949524,77.20371813,7.067252816,43.68967391,17.74863851,43.55096211,19.85283983,34.58755385,34.81006897
255,2.715768983,129.7998697,1.691203373,22.55359059,13.97056353,15.07268885,3.148009935,44.58146966,6.420451897,25.7256036,4.716724284,23.72658298,2.507315674,29.01384173,7.729010031,37.16747019,65.25428112,5.727947477,41.43198721,11.61471946,36.98071048,18.40023579,33.87177277,26.54833138
256,4.015902671,120.4459281,2.428804687,315.1834974,15.26566563,13.42987848,4.650098356,44.86599748,11.28236576,21.96787553,3.861510131,27.7225307,1.940455616,31.97686371,5.479298182,30.30334027,71.01264946,5.100753599,41.37161514,14.34123997,35.09400735,19.49163178,37.6183039,32.68877404
257,4.055317101,136.6927822,2.801931092,44.72145871,18.86864873,16.10761768,4.111712202,47.45651562,7.054527061,24.11016144,3.955057762,24.07394702,2.260806434,33.75574261,3.429419446,36.91440456,62.90109017,4.546272325,39.96443495,15.65282243,41.30274981,18.63305103,36.13617439,30.571755
258,4.77660079,169.9010265,2.764885745,153.8043672,17.87560867,13.72978789,4.63058881,49.24134896,13.01141104,27.08105277,3.848185624,25.54752398,2.577041612,27.07509352,4.918969649,40.83049507,60.64989939,5.05174065,45.63589477,19.69520854,62.17286171,21.77180213,34.95118467,44.79397476
259,1.828272471,127.8626024,1.64389584,12.63377792,12.04778956,8.678728177,2.999526622,45.02799565,17.14941394,20.08962526,3.292190405,26.47993639,1.28794284,28.17822113,5.667077397,29.14042692,65.69921263,5.034953917,40.19084527,11.77832636,26.21633845,18.65809587,28.95564777,26.51198229
260,4.21893487,138.8299288,2.54412092,14.96615101,17.67211532,14.31230711,4.217838374,43.80862554,19.23015071,25.99986852,4.803052397,23.9339973,1.62043832,25.53231469,3.853629074,38.17227887,58.35566058,4.35757141,35.75703846,18.0927885,59.74127135,21.0833026,42.91078488,42.65848952
261,3.242465841,163.7073096,2.405773606,24.00268404,16.12958947,11.62186509,3.956234999,57.48891626,11.03718665,26.8269271,3.456685446,24.88731317,3.002213319,27.52532381,4.381121264,35.97250914,73.68130508,5.430044775,45.20012529,17.65347762,47.94553112,17.659402,33.88153765,32.37237118
262,3.3541765,119.7196979,2.010610885,24.74572366,14.43967897,12.81452194,4.049066091,48.98718221,13.8273166,25.92168066,3.396555799,24.82881536,1.730660386,33.01452656,3.559275611,37.96024033,82.90736372,5.674394393,40.73951419,13.76966271,33.89066571,19.87274268,43.0754238,27.58521866
263,2.561005455,106.3881443,1.175864459,21.16735411,9.663585949,10.09198958,2.915159736,35.07962683,14.14589364,18.87831227,3.308393211,26.66128612,0.711844735,25.71321869,3.280398868,26.54086478,65.92446065,4.799927624,37.34906344,9.046716452,25.04652691,17.87446888,29.69011361,27.12306504
264,2.960119793,161.803076,1.861258208,32.01449302,19.95753331,8.250306266,2.198943166,36.92480547,3.980679607,25.15558352,3.128481489,25.88905451,2.137814544,33.29819262,6.209942322,30.37003417,67.95370378,4.708103655,44.59665645,14.02165084,40.08759179,21.1377798,29.51984896,30.76258856
265,3.847105338,132.6760076,1.943145798,35.23590469,13.29027897,7.747445964,2.266155682,42.26314346,6.418820194,23.40687008,3.280811814,25.96368812,1.085347659,26.30517203,5.418416139,21.31994656,81.27859849,5.49276563,44.48465141,10.78005422,28.60251388,19.41820399,33.36011863,29.27910312
266,2.401224928,125.3209336,1.176266164,26.32892529,10.72633593,8.348965408,3.088585883,47.55069019,13.27492593,25.53807813,2.34132383,25.80364377,0.896440695,23.47059197,3.745973581,23.75685193,72.94328637,5.074995744,45.76928685,11.54970702,25.14819374,17.57700012,29.76037849,27.11047356
267,0.295550893,71.76524508,1.328726684,45.98448389,10.39549826,1.723177036,1.938521016,44.02767625,5.772309817,5.495346857,0.258942607,43.53689937,0.065220361,18.31787127,11.27082858,17.56271801,44.61877426,2.28219483,26.42434156,12.60608936,17.9614792,26.84398956,10.2876701,15.59557607
268,3.117211244,132.7869204,2.710038865,24.50936689,17.72661423,16.40700477,8.9990759,43.21683504,5.003655472,22.79254672,3.065704068,23.91050252,2.441771393,31.50157207,3.253968063,33.46299893,49.69051021,4.546229323,55.51598881,17.78609094,40.68478797,17.10447921,37.55867519,27.40211842
269,0.625937851,89.58387714,1.107174315,47.33571348,7.399930425,3.178238347,1.321601988,41.86464649,5.015381197,10.30708836,0.633813868,36.57392614,0.054345495,18.71392218,6.991469758,19.91563555,67.20823511,4.247865767,34.92334462,7.409354041,16.82235078,21.19532107,21.06252469,16.20920865
270,1.832470632,125.7454159,0.95730584,31.56615321,9.112375435,7.645333935,3.48221766,48.62343844,11.03262888,19.50393028,2.273700183,29.95356247,1.030148323,32.93528301,5.246948841,30.28924058,79.76083213,5.987302816,53.91050663,9.926422892,18.04396439,23.03064278,40.17496551,20.16643678
271,5.945816838,147.6807539,2.528103965,18.11019475,16.34821513,14.0938867,4.988576501,56.31130015,10.17100221,23.73475799,4.086325717,24.36339756,2.438035467,28.79634099,2.8088038,31.81469524,59.13943221,4.319001232,44.29891147,19.96899201,56.9609885,20.10904598,42.70874455,43.88637398
272,5.653068775,125.2712661,2.322734866,19.71787182,18.46386176,13.68665647,3.36955812,46.76737713,9.1442029,24.19679405,4.092498927,24.40292171,2.280222247,23.49539706,3.904500129,33.6282203,61.58595437,4.535278617,41.25425447,16.85205425,56.92375376,15.9893233,53.77864254,41.43743599
273,3.819911035,121.0838685,1.609790688,30.12784309,14.30657561,10.21595564,4.162531868,51.72252801,15.05635159,24.05489403,3.651010232,26.54696364,2.070773265,31.02833907,2.825158716,40.284068,81.33958344,5.943455093,44.35714422,15.92816443,42.77434331,19.33697582,33.7958417,31.23966837
274,2.67022753,141.7678586,2.322932931,21.25143669,15.22611305,13.42830137,7.459973198,47.11242881,8.728099255,22.2864242,2.837781926,23.69480311,1.923037953,31.26037818,3.548700697,31.90309679,63.47366368,5.985895958,58.4299154,14.57467061,37.5816542,16.56583502,36.04534926,27.40299211
